OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName,ProductName,Category,UnitPrice,Sales,DiscountAmount,OrderValue,Age,City,SignupDate,CustomerSegment
510108,105244,2025-04-10,2005,1.0,0.0,Gateway,Completed,2025.0,4.0,April,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,64.0,Mashhad,2023-07-31,New
510109,102996,2025-08-29,2006,1.0,0.05,Cash,Completed,2025.0,8.0,August,Webcam,Electronics,48.0,48.0,2.4000000000000004,45.6,48.0,Mashhad,2025-05-18,Regular
510110,100038,2025-09-04,2017,1.0,0.1,Gateway,Completed,2025.0,9.0,September,HDMI Cable,Accessories,11.0,11.0,1.1,9.9,57.0,Tehran,2023-02-04,Regular
510111,108339,2025-12-30,2013,1.0,0.0,Gateway,Completed,2025.0,12.0,December,Notebook,Stationery,7.0,7.0,0.0,7.0,48.0,Karaj,2024-09-20,New
510112,101747,2024-12-25,2019,2.0,0.2,Wallet,Completed,2024.0,12.0,December,Tablet,Electronics,260.0,520.0,104.0,416.0,65.0,Tabriz,2025-01-21,Regular
510113,107009,2025-12-15,2001,1.0,0.1,Cash,Completed,2025.0,12.0,December,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,64.0,Karaj,2025-05-06,Regular
510114,109958,2025-01-11,2017,2.0,0.15,Gateway,Completed,2025.0,1.0,January,HDMI Cable,Accessories,11.0,22.0,3.3,18.7,56.0,,2025-02-16,Regular
510115,103839,2025-09-03,2003,1.0,0.2,Gateway,Completed,2025.0,9.0,September,USB-C Cable,Accessories,9.0,9.0,1.8,7.2,64.0,Tehran,2023-12-21,Regular
510116,109403,2025-04-21,2006,1.0,0.05,Gateway,Completed,2025.0,4.0,April,Webcam,Electronics,48.0,48.0,2.4000000000000004,45.6,65.0,Rasht,2025-05-20,Regular
510117,101549,2026-03-23,2017,3.0,0.1,Cash,Completed,2026.0,3.0,March,HDMI Cable,Accessories,11.0,33.0,3.3000000000000003,29.7,41.0,tehran,2024-05-15,Regular
510118,106020,2024-11-15,2001,3.0,0.05,Wallet,Completed,2024.0,11.0,November,Wireless Mouse,Electronics,18.0,54.0,2.7,51.3,54.0,Karaj,2023-05-10,New
510119,108981,2025-08-18,2020,5.0,0.3,Cash,Completed,2025.0,8.0,August,Gaming Controller,Gaming,68.0,340.0,102.0,238.0,65.0,Shiraz,2025-05-25,Regular
510120,109842,2025-05-31,2013,1.0,0.05,Gateway,Completed,2025.0,5.0,May,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,36.0,Isfahan,2023-03-22,Regular
510121,102891,2026-06-29,2008,1.0,0.15,Cash,Completed,2026.0,6.0,June,Phone Case,Accessories,14.0,14.0,2.1,11.9,25.0,Shiraz,2024-02-07,Regular
510122,104636,2024-03-07,2020,2.0,0.15,CardToCard,Returned,2024.0,3.0,March,Gaming Controller,Gaming,68.0,136.0,20.4,115.6,54.0,Tehran,2023-08-21,New
510123,106284,2025-05-31,2012,3.0,0.15,CardToCard,Completed,2025.0,5.0,May,Office Chair,Home Office,180.0,540.0,81.0,459.0,26.0,Tehran,2024-06-27,Regular
510124,104833,2024-07-19,2004,3.0,0.2,CardToCard,Completed,2024.0,7.0,July,Power Bank,Electronics,35.0,105.0,21.0,84.0,36.0,Karaj,2023-03-02,Regular
510125,104975,2026-02-03,2013,2.0,0.0,CardToCard,Completed,2026.0,2.0,February,Notebook,Stationery,7.0,14.0,0.0,14.0,56.0,Tabriz,2024-01-27,Regular
510126,104435,2025-11-17,2002,4.0,0.05,Gateway,Completed,2025.0,11.0,November,Mechanical Keyboard,Electronics,62.0,248.0,12.4,235.6,46.0,Karaj,2023-02-19,New
510127,101333,2025-07-25,2017,2.0,0.0,CardToCard,Completed,2025.0,7.0,July,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,38.0,Isfahan,2023-11-01,VIP
510128,100359,2025-02-19,2013,1.0,0.3,Wallet,Completed,2025.0,2.0,February,Notebook,Stationery,7.0,7.0,2.1,4.9,22.0,Mashhad,2023-08-14,New
510129,109158,2025-08-11,2013,1.0,0.1,CardToCard,Completed,2025.0,8.0,August,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,41.0,Ahvaz,2023-03-07,VIP
510130,103423,2025-04-24,2008,4.0,0.05,Wallet,Completed,2025.0,4.0,April,Phone Case,Accessories,14.0,56.0,2.8000000000000003,53.2,46.0,Tabriz,2025-12-25,Regular
510131,105582,2024-09-05,2015,1.0,0.0,Gateway,Completed,2024.0,9.0,September,Bluetooth Speaker,Electronics,58.0,58.0,0.0,58.0,58.0,Isfahan,2025-08-14,New
510132,105258,2025-12-08,2014,3.0,0.0,Gateway,Cancelled,2025.0,12.0,December,Backpack,Accessories,42.0,126.0,0.0,126.0,31.0,Isfahan,2025-11-15,New
510133,101023,2025-03-18,2011,2.0,0.0,Cash,Completed,2025.0,3.0,March,Desk Lamp,Home Office,32.0,64.0,0.0,64.0,59.0,Tehran,2025-04-15,New
510134,105138,2024-08-10,2008,1.0,0.1,CardToCard,Completed,2024.0,8.0,August,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,49.0,Karaj,2023-05-27,Regular
510135,107982,2025-07-27,2008,3.0,0.0,CardToCard,Completed,2025.0,7.0,July,Phone Case,Accessories,14.0,42.0,0.0,42.0,65.0,Tehran,2024-08-21,Regular
510136,105081,2024-01-17,2017,2.0,0.3,Wallet,Completed,2024.0,1.0,January,HDMI Cable,Accessories,11.0,22.0,6.6,15.4,33.0,Shiraz,2025-07-27,New
510137,107228,2025-09-14,2018,4.0,0.0,Cash,Completed,2025.0,9.0,September,Microphone,Electronics,85.0,340.0,0.0,340.0,60.0,Isfahan,2025-08-30,New
510138,103563,2025-02-10,2013,1.0,0.0,CardToCard,Completed,2025.0,2.0,February,Notebook,Stationery,7.0,7.0,0.0,7.0,38.0,Ahvaz,2023-04-11,Regular
510139,108312,2025-07-02,2020,1.0,0.05,Cash,Completed,2025.0,7.0,July,Gaming Controller,Gaming,68.0,68.0,3.4000000000000004,64.6,18.0,Karaj,2025-09-07,Regular
510140,107161,2024-05-16,2019,1.0,0.15,Wallet,Completed,2024.0,5.0,May,Tablet,Electronics,260.0,260.0,39.0,221.0,20.0,Tehran,2023-09-29,New
510141,105584,2025-09-12,2011,2.0,0.0,Wallet,Completed,2025.0,9.0,September,Desk Lamp,Home Office,32.0,64.0,0.0,64.0,21.0,Isfahan,2023-02-20,New
510142,109508,2025-09-16,2008,3.0,0.05,Gateway,Completed,2025.0,9.0,September,Phone Case,Accessories,14.0,42.0,2.1,39.9,41.0,Tehran,2025-09-15,New
510143,100898,2025-10-02,2009,1.0,0.05,Cash,Completed,2025.0,10.0,October,Smart Watch,Wearables,120.0,120.0,6.0,114.0,20.0,Ahvaz,2025-10-08,Regular
510144,108005,2025-02-07,2008,2.0,0.15,Gateway,Completed,2025.0,2.0,February,Phone Case,Accessories,14.0,28.0,4.2,23.8,63.0,Isfahan,2024-12-01,VIP
510145,105353,2025-07-07,2016,1.0,0.05,Wallet,Completed,2025.0,7.0,July,Monitor,Electronics,21.0,21.0,1.05,19.95,23.0,Shiraz,2024-06-13,Regular
510146,103228,2025-04-19,2013,2.0,0.15,Gateway,Completed,2025.0,4.0,April,Notebook,Stationery,7.0,14.0,2.1,11.9,36.0,Tehran,2024-12-24,New
510147,107939,2024-07-20,2011,4.0,0.1,Wallet,Completed,2024.0,7.0,July,Desk Lamp,Home Office,32.0,128.0,12.8,115.2,21.0,Karaj,2023-07-01,New
510148,102862,2024-01-20,2015,3.0,0.15,Wallet,Completed,2024.0,1.0,January,Bluetooth Speaker,Electronics,58.0,174.0,26.099999999999998,147.9,62.0,Tehran,2025-04-07,VIP
510149,106753,2024-12-23,2011,2.0,0.3,Wallet,Completed,2024.0,12.0,December,Desk Lamp,Home Office,32.0,64.0,19.2,44.8,47.0,Tabriz,2024-06-19,Regular
510150,108844,2025-12-05,2017,2.0,0.0,Gateway,Completed,2025.0,12.0,December,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,26.0,Tabriz,2025-06-08,New
510151,105753,2024-10-05,2001,1.0,0.2,Gateway,Completed,2024.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,3.6,14.4,23.0,Karaj,2023-04-20,Regular
510152,102172,2025-10-09,2010,3.0,0.1,Wallet,Completed,2025.0,10.0,October,Fitness Band,Wearables,55.0,165.0,16.5,148.5,53.0,Shiraz,2024-08-09,Regular
510153,107030,2025-07-06,2014,4.0,0.0,CardToCard,Completed,2025.0,7.0,July,Backpack,Accessories,42.0,168.0,0.0,168.0,62.0,Shiraz,2024-03-11,Regular
510154,101175,2024-11-01,2016,2.0,0.15,CardToCard,Completed,2024.0,11.0,November,Monitor,Electronics,21.0,42.0,6.3,35.7,18.0,Isfahan,2024-08-28,New
510155,101867,2024-01-01,2008,3.0,0.15,CardToCard,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,42.0,6.3,35.7,23.0,Shiraz,2025-08-08,Regular
510156,102659,2025-01-07,2005,4.0,0.0,Wallet,Completed,2025.0,1.0,January,Laptop Stand,Accessories,28.0,112.0,0.0,112.0,50.0,Tehran,2023-04-21,Regular
510157,103097,2024-12-05,2004,5.0,0.2,CardToCard,Cancelled,2024.0,12.0,December,Power Bank,Electronics,35.0,175.0,35.0,140.0,26.0,Tehran,2025-08-20,Regular
510158,105380,2024-04-29,2007,2.0,0.0,Gateway,Completed,2024.0,4.0,April,Headphones,Electronics,75.0,150.0,0.0,150.0,42.0,Tehran,2023-11-03,New
510159,106159,2025-12-08,2017,1.0,0.0,Gateway,Returned,2025.0,12.0,December,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,55.0,Tehran,2025-07-20,New
510160,100077,2026-05-05,2010,1.0,0.1,Cash,Completed,2026.0,5.0,May,Fitness Band,Wearables,55.0,55.0,5.5,49.5,33.0,Isfahan,2024-12-07,New
510161,108742,2024-04-14,2013,1.0,0.0,CardToCard,Completed,2024.0,4.0,April,Notebook,Stationery,7.0,7.0,0.0,7.0,31.0,Shiraz,2024-10-23,New
510162,101962,2024-07-18,2008,2.0,0.1,CardToCard,Completed,2024.0,7.0,July,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,65.0,Tehran,2023-02-06,VIP
510163,109323,2025-06-30,2013,1.0,0.15,Wallet,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,7.0,1.05,5.95,57.0,Ahvaz,2025-03-02,New
510164,102558,2026-04-29,2020,3.0,0.1,Wallet,Completed,2026.0,4.0,April,Gaming Controller,Gaming,68.0,204.0,20.400000000000002,183.6,59.0,Mashhad,2025-01-18,VIP
510165,109984,2026-04-08,2011,1.0,0.15,Wallet,Completed,2026.0,4.0,April,Desk Lamp,Home Office,32.0,32.0,4.8,27.2,59.0,Tabriz,2023-02-25,Regular
510166,105582,2026-04-04,2019,2.0,0.0,CardToCard,Completed,2026.0,4.0,April,Tablet,Electronics,260.0,520.0,0.0,520.0,58.0,Isfahan,2025-08-14,New
510167,108464,2025-01-15,2015,3.0,0.05,CardToCard,Completed,2025.0,1.0,January,Bluetooth Speaker,Electronics,58.0,174.0,8.700000000000001,165.3,19.0,Tehran,2025-04-15,Regular
510168,107292,2026-06-13,2004,2.0,0.0,Gateway,Completed,2026.0,6.0,June,Power Bank,Electronics,35.0,70.0,0.0,70.0,54.0,Karaj,2024-03-04,Regular
510169,105012,2024-11-11,2004,1.0,0.0,Gateway,Completed,2024.0,11.0,November,Power Bank,Electronics,35.0,35.0,0.0,35.0,20.0,Isfahan,2024-12-08,New
510170,109824,2024-03-16,2017,2.0,0.05,Wallet,Completed,2024.0,3.0,March,HDMI Cable,Accessories,11.0,22.0,1.1,20.9,40.0,Rasht,2024-04-17,Regular
510171,104417,2025-08-31,2004,1.0,0.3,CardToCard,Completed,2025.0,8.0,August,Power Bank,Electronics,35.0,35.0,10.5,24.5,40.0,Mashhad,2023-12-20,VIP
510172,101996,2025-04-25,2004,2.0,0.05,Gateway,Completed,2025.0,4.0,April,Power Bank,Electronics,35.0,70.0,3.5,66.5,18.0,Ahvaz,2024-01-09,Regular
510173,105026,2025-11-21,2007,1.0,0.1,CardToCard,Completed,2025.0,11.0,November,Headphones,Electronics,75.0,75.0,7.5,67.5,23.0,Tehran,2024-10-07,Regular
510174,106971,2025-06-20,2013,1.0,0.0,Gateway,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,7.0,0.0,7.0,27.0,Karaj,2023-01-09,Regular
510175,107311,2025-12-10,2005,4.0,0.05,Gateway,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,112.0,5.6000000000000005,106.4,59.0,Rasht,2024-10-17,Regular
510176,102285,2024-10-24,2013,1.0,0.2,Wallet,Completed,2024.0,10.0,October,Notebook,Stationery,7.0,7.0,1.4000000000000001,5.6,50.0,Rasht,2025-11-13,Regular
510177,107503,2024-09-05,2003,3.0,0.0,Gateway,Completed,2024.0,9.0,September,USB-C Cable,Accessories,9.0,27.0,0.0,27.0,53.0,Tehran,2023-06-26,Regular
510178,105979,2025-10-16,2017,3.0,0.05,Gateway,Completed,2025.0,10.0,October,HDMI Cable,Accessories,11.0,33.0,1.6500000000000001,31.35,27.0,Shiraz,2025-02-09,VIP
510179,102252,2025-03-06,2004,1.0,0.15,Gateway,Completed,2025.0,3.0,March,Power Bank,Electronics,35.0,35.0,5.25,29.75,44.0,Shiraz,2025-05-18,Regular
510180,102555,2024-06-04,2004,3.0,0.15,Gateway,Completed,2024.0,6.0,June,Power Bank,Electronics,35.0,105.0,15.75,89.25,65.0,Karaj,2025-11-10,New
510181,107881,2024-11-20,2005,1.0,0.0,CardToCard,Completed,2024.0,11.0,November,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,35.0,Tehran,2023-11-19,VIP
510182,104642,2025-11-22,2017,2.0,0.0,Cash,Completed,2025.0,11.0,November,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,19.0,Tehran,2023-01-22,Regular
510183,105251,2026-03-26,2002,1.0,0.2,Cash,Completed,2026.0,3.0,March,Mechanical Keyboard,Electronics,62.0,62.0,12.4,49.6,25.0,Qom,2023-04-01,VIP
510184,104780,2025-10-18,2008,1.0,0.0,Gateway,Completed,2025.0,10.0,October,Phone Case,Accessories,14.0,14.0,0.0,14.0,21.0,Qom,2025-12-04,New
510185,105970,2025-09-12,2015,5.0,0.0,CardToCard,Completed,2025.0,9.0,September,Bluetooth Speaker,Electronics,58.0,290.0,0.0,290.0,21.0,Mashhad,2024-12-10,VIP
510186,109571,2025-12-02,2001,1.0,0.2,Gateway,Completed,2025.0,12.0,December,Wireless Mouse,Electronics,18.0,18.0,3.6,14.4,63.0,Kerman,2024-07-06,Regular
510187,106618,2024-06-22,2010,1.0,0.15,Gateway,Completed,2024.0,6.0,June,Fitness Band,Wearables,55.0,55.0,8.25,46.75,46.0,Tehran,2024-03-30,VIP
510188,102591,2025-05-15,2001,1.0,0.0,Gateway,Completed,2025.0,5.0,May,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,21.0,,2025-04-07,New
510189,105112,2025-05-28,2009,3.0,0.1,Gateway,Completed,2025.0,5.0,May,Smart Watch,Wearables,120.0,360.0,36.0,324.0,51.0,Mashhad,2023-03-07,New
510190,108250,2026-04-23,2014,1.0,0.05,Gateway,Completed,2026.0,4.0,April,Backpack,Accessories,42.0,42.0,2.1,39.9,65.0,Tehran,2023-05-20,New
510191,109357,2024-01-14,2013,1.0,0.05,Wallet,Completed,2024.0,1.0,January,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,51.0,Tehran,2023-08-19,Regular
510192,107298,2026-05-24,2001,1.0,0.1,CardToCard,Completed,2026.0,5.0,May,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,29.0,Tehran,2023-06-05,New
510193,104701,2025-09-19,2003,4.0,0.15,CardToCard,Completed,2025.0,9.0,September,USB-C Cable,Accessories,9.0,36.0,5.3999999999999995,30.6,60.0,Tehran,2024-06-13,New
510194,105473,2024-01-20,2003,1.0,0.05,Wallet,Completed,2024.0,1.0,January,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,56.0,Karaj,2023-06-26,New
510195,107676,2025-03-24,2008,2.0,0.05,Gateway,Completed,2025.0,3.0,March,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,19.0,Tehran,2024-07-20,Regular
510196,107092,2024-03-01,2010,1.0,0.15,Gateway,Completed,2024.0,3.0,March,Fitness Band,Wearables,55.0,55.0,8.25,46.75,40.0,Tehran,2024-12-03,Regular
510197,105452,2025-06-05,2005,1.0,0.05,CardToCard,Completed,2025.0,6.0,June,Laptop Stand,Accessories,28.0,28.0,1.4000000000000001,26.6,53.0,Rasht,2025-01-29,New
510198,103573,2025-01-25,2013,3.0,0.0,CardToCard,Completed,2025.0,1.0,January,Notebook,Stationery,7.0,21.0,0.0,21.0,51.0,Qom,2024-06-25,Regular
510199,106809,2025-10-29,2001,1.0,0.05,Cash,Completed,2025.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,20.0,Tehran,2025-07-05,Regular
510200,106297,2025-05-15,2003,2.0,0.15,Wallet,Completed,2025.0,5.0,May,USB-C Cable,Accessories,9.0,18.0,2.6999999999999997,15.3,,Karaj,2023-09-05,VIP
510201,106594,2025-11-10,2002,4.0,0.0,Gateway,Completed,2025.0,11.0,November,Mechanical Keyboard,Electronics,62.0,248.0,0.0,248.0,54.0,Tabriz,2023-10-21,Regular
510202,101461,2024-11-14,2011,1.0,0.1,Wallet,Completed,2024.0,11.0,November,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,55.0,Tehran,2023-10-31,New
510203,109766,2026-01-10,2001,3.0,0.0,Cash,Completed,2026.0,1.0,January,Wireless Mouse,Electronics,18.0,54.0,0.0,54.0,46.0,Qom,2023-02-04,Regular
510204,107888,2026-01-18,2004,1.0,0.0,Gateway,Completed,2026.0,1.0,January,Power Bank,Electronics,35.0,35.0,0.0,35.0,47.0,Tehran,2024-09-20,New
510205,107754,2025-07-20,2020,3.0,0.0,Gateway,Completed,2025.0,7.0,July,Gaming Controller,Gaming,68.0,204.0,0.0,204.0,18.0,Tehran,2023-03-01,New
510206,103358,2024-08-16,2005,2.0,0.0,CardToCard,Completed,2024.0,8.0,August,Laptop Stand,Accessories,28.0,56.0,0.0,56.0,60.0,Tehran,2025-08-28,Regular
510207,100241,2026-06-20,2004,1.0,0.05,Gateway,Completed,2026.0,6.0,June,Power Bank,Electronics,35.0,35.0,1.75,33.25,24.0,Tehran,2023-12-20,Regular
510208,109858,2025-12-07,2010,1.0,0.0,CardToCard,Completed,2025.0,12.0,December,Fitness Band,Wearables,55.0,55.0,0.0,55.0,52.0,Tehran,2024-11-22,Regular
510209,105179,2026-01-05,2001,1.0,0.15,Gateway,Completed,2026.0,1.0,January,Wireless Mouse,Electronics,18.0,18.0,2.6999999999999997,15.3,22.0,Tehran,2023-04-21,New
510210,104346,2024-01-11,2003,3.0,0.0,Gateway,Completed,2024.0,1.0,January,USB-C Cable,Accessories,9.0,27.0,0.0,27.0,42.0,Shiraz,2024-01-22,Regular
510211,101704,2025-12-14,2015,2.0,0.1,Gateway,Completed,2025.0,12.0,December,Bluetooth Speaker,Electronics,58.0,116.0,11.600000000000001,104.4,27.0,Tehran,2023-10-12,Regular
510212,109304,2024-07-07,2004,1.0,0.0,Gateway,Completed,2024.0,7.0,July,Power Bank,Electronics,35.0,35.0,0.0,35.0,56.0,Tehran,2023-11-05,New
510213,105182,2025-03-15,2003,1.0,0.1,CardToCard,Completed,2025.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.9,8.1,54.0,Tabriz,2025-02-22,New
510214,102599,2025-08-31,2002,2.0,0.3,CardToCard,Returned,2025.0,8.0,August,Mechanical Keyboard,Electronics,62.0,124.0,37.199999999999996,86.80000000000001,64.0,Mashhad,2025-11-11,Regular
510215,102969,2024-12-20,2008,3.0,0.0,CardToCard,Completed,2024.0,12.0,December,Phone Case,Accessories,14.0,42.0,0.0,42.0,52.0,Tehran,2023-08-30,New
510216,102919,2024-07-29,2017,1.0,0.1,Gateway,Completed,2024.0,7.0,July,HDMI Cable,Accessories,11.0,11.0,1.1,9.9,58.0,Rasht,2025-04-14,New
510217,105980,2025-03-08,2005,3.0,0.0,Cash,Completed,2025.0,3.0,March,Laptop Stand,Accessories,28.0,84.0,0.0,84.0,47.0,,2025-08-03,VIP
510218,108024,2024-09-15,2010,1.0,0.15,CardToCard,Completed,2024.0,9.0,September,Fitness Band,Wearables,55.0,55.0,8.25,46.75,26.0,Tehran,2025-01-04,New
510219,104746,2025-06-15,2014,1.0,0.05,Gateway,Cancelled,2025.0,6.0,June,Backpack,Accessories,42.0,42.0,2.1,39.9,32.0,Qom,2025-03-31,Regular
510220,108818,2024-04-05,2002,2.0,0.2,Cash,Completed,2024.0,4.0,April,Mechanical Keyboard,Electronics,62.0,124.0,24.8,99.2,60.0,,2024-11-17,Regular
510221,106976,2024-12-18,2013,4.0,0.05,Gateway,Completed,2024.0,12.0,December,Notebook,Stationery,7.0,28.0,1.4000000000000001,26.6,53.0,Tehran,2023-08-28,Regular
510222,104884,2025-05-26,2002,1.0,0.0,Wallet,Completed,2025.0,5.0,May,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,25.0,Mashhad,2023-09-20,Regular
510223,108848,2026-06-19,2004,2.0,0.1,Cash,Completed,2026.0,6.0,June,Power Bank,Electronics,35.0,70.0,7.0,63.0,28.0,Tehran,2025-11-08,VIP
510224,100640,2025-03-04,2014,1.0,0.1,CardToCard,Completed,2025.0,3.0,March,Backpack,Accessories,42.0,42.0,4.2,37.8,63.0,Shiraz,2023-04-15,Regular
510225,101766,2025-01-03,2003,1.0,0.05,Cash,Completed,2025.0,1.0,January,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,62.0,Tabriz,2023-11-12,Regular
510226,103495,2026-06-17,2020,1.0,0.0,Gateway,Completed,2026.0,6.0,June,Gaming Controller,Gaming,68.0,68.0,0.0,68.0,62.0,Tabriz,2023-09-13,New
510227,100872,2026-03-28,2008,1.0,0.05,Wallet,Completed,2026.0,3.0,March,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,27.0,Mashhad,2024-02-22,New
510228,108051,2025-08-04,2006,1.0,0.0,CardToCard,Completed,2025.0,8.0,August,Webcam,Electronics,48.0,48.0,0.0,48.0,30.0,Tehran,2024-09-28,Regular
510229,105913,2025-04-15,2008,1.0,0.0,Wallet,Completed,2025.0,4.0,April,Phone Case,Accessories,14.0,14.0,0.0,14.0,51.0,Tabriz,2023-11-23,Regular
510230,104794,2024-08-22,2002,2.0,0.2,Gateway,Completed,2024.0,8.0,August,Mechanical Keyboard,Electronics,62.0,124.0,24.8,99.2,30.0,Tehran,2023-01-05,Regular
510231,104294,2025-06-22,2003,1.0,0.2,Wallet,Completed,2025.0,6.0,June,USB-C Cable,Accessories,9.0,9.0,1.8,7.2,22.0,Tehran,2025-06-29,New
510232,107185,2025-12-21,2007,2.0,0.1,CardToCard,Completed,2025.0,12.0,December,Headphones,Electronics,75.0,150.0,15.0,135.0,29.0,Tabriz,2025-10-24,New
510233,107302,2026-06-07,2014,1.0,0.0,CardToCard,Completed,2026.0,6.0,June,Backpack,Accessories,42.0,42.0,0.0,42.0,32.0,Isfahan,2025-01-01,Regular
510234,103785,2024-05-27,2001,2.0,0.15,Gateway,Completed,2024.0,5.0,May,Wireless Mouse,Electronics,18.0,36.0,5.3999999999999995,30.6,65.0,Karaj,2023-11-18,Regular
510235,105501,2024-08-24,2003,1.0,0.0,CardToCard,Completed,2024.0,8.0,August,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,63.0,Mashhad,2023-11-21,VIP
510236,100330,2026-02-04,2003,1.0,0.3,Cash,Completed,2026.0,2.0,February,USB-C Cable,Accessories,9.0,9.0,2.6999999999999997,6.300000000000001,44.0,Mashhad,2024-07-09,Regular
510237,107775,2026-01-13,2008,2.0,0.2,Gateway,Completed,2026.0,1.0,January,Phone Case,Accessories,14.0,28.0,5.6000000000000005,22.4,22.0,Isfahan,2024-11-13,New
510238,106766,2025-09-11,2008,3.0,0.15,CardToCard,Cancelled,2025.0,9.0,September,Phone Case,Accessories,14.0,42.0,6.3,35.7,62.0,Mashad,2023-12-08,Regular
510239,102751,2024-03-30,2012,4.0,0.15,CardToCard,Cancelled,2024.0,3.0,March,Office Chair,Home Office,180.0,720.0,108.0,612.0,29.0,Ahvaz,2023-05-25,Regular
510240,102976,2025-09-02,2006,2.0,0.1,Gateway,Completed,2025.0,9.0,September,Webcam,Electronics,48.0,96.0,9.600000000000001,86.4,40.0,Rasht,2025-12-13,Regular
510241,100709,2025-02-09,2003,1.0,0.05,Wallet,Completed,2025.0,2.0,February,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,40.0,Tehran,2023-04-09,VIP
510242,104876,2024-11-16,2013,1.0,0.05,Wallet,Returned,2024.0,11.0,November,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,49.0,Mashhad,2024-04-13,Regular
510243,108617,2024-08-04,2013,1.0,0.2,Gateway,Completed,2024.0,8.0,August,Notebook,Stationery,7.0,7.0,1.4000000000000001,5.6,55.0,Tehran,2023-09-18,New
510244,109122,2024-10-01,2011,3.0,0.0,Cash,Cancelled,2024.0,10.0,October,Desk Lamp,Home Office,32.0,96.0,0.0,96.0,65.0,Mashhad,2023-03-04,VIP
510245,106396,2025-04-07,2013,3.0,0.1,Gateway,Completed,2025.0,4.0,April,Notebook,Stationery,7.0,21.0,2.1,18.9,,Tabriz,2023-03-14,Regular
510246,102220,2024-05-19,2007,2.0,0.0,CardToCard,Completed,2024.0,5.0,May,Headphones,Electronics,75.0,150.0,0.0,150.0,27.0,Tehran,2025-09-14,New
510247,101679,2025-03-16,2003,1.0,0.0,Gateway,Completed,2025.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,62.0,Tehran,2023-05-05,New
510248,103499,2024-02-11,2018,4.0,0.15,Wallet,Completed,2024.0,2.0,February,Microphone,Electronics,85.0,340.0,51.0,289.0,23.0,Shiraz,2024-03-18,Regular
510249,101912,2024-12-20,2002,3.0,0.15,Gateway,Completed,2024.0,12.0,December,Mechanical Keyboard,Electronics,62.0,186.0,27.9,158.1,60.0,Tabriz,2025-08-30,Regular
510250,101564,2026-05-11,2015,2.0,0.1,Cash,Completed,2026.0,5.0,May,Bluetooth Speaker,Electronics,58.0,116.0,11.600000000000001,104.4,62.0,Rasht,2024-10-04,New
510251,101606,2025-09-30,2008,3.0,0.0,Gateway,Completed,2025.0,9.0,September,Phone Case,Accessories,14.0,42.0,0.0,42.0,60.0,Tehran,2024-04-14,Regular
510252,100367,2024-02-29,2010,1.0,0.2,Gateway,Completed,2024.0,2.0,February,Fitness Band,Wearables,55.0,55.0,11.0,44.0,40.0,Isfahan,2025-10-11,New
510253,100056,2025-08-17,2004,3.0,0.3,CardToCard,Completed,2025.0,8.0,August,Power Bank,Electronics,35.0,105.0,31.5,73.5,20.0,Tehran,2024-05-25,New
510254,104125,2024-06-18,2016,1.0,0.0,Gateway,Completed,2024.0,6.0,June,Monitor,Electronics,21.0,21.0,0.0,21.0,55.0,Ahvaz,2023-03-20,Regular
510255,108981,2025-02-13,2015,2.0,0.0,Wallet,Completed,2025.0,2.0,February,Bluetooth Speaker,Electronics,58.0,116.0,0.0,116.0,65.0,Shiraz,2025-05-25,Regular
510256,100988,2024-09-11,2013,3.0,0.0,Cash,Completed,2024.0,9.0,September,Notebook,Stationery,7.0,21.0,0.0,21.0,33.0,Mashhad,2024-03-29,New
